"dataset_id","variable_id","type","refreshes"
"clean_read_MSD.family_2019","serv_ukpn","varchar","Adhoc"
"clean_read_MSD.family_2019","srvst_ukpn","varchar","Adhoc"
"clean_read_MSD.family_2019","problem","varchar","Adhoc"
"clean_read_MSD.family_2019","married","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_family_202107","snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_family_202107","partner_snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_family_202107","partner_snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_family_202107","partners_partner_snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_family_202107","partners_partner_snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_family_202107","beg_date","date","Adhoc"
"clean_read_MSD.msd_family_202107","end_date","date","Adhoc"
"clean_read_MSD.msd_family_202107","married","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pr_numchild","int","Adhoc"
"clean_read_MSD.msd_family_202107","pn_numchild","int","Adhoc"
"clean_read_MSD.msd_family_202107","pr_nsnchild","int","Adhoc"
"clean_read_MSD.msd_family_202107","pn_nsnchild","int","Adhoc"
"clean_read_MSD.msd_family_202107","pr_numchild_obucb","int","Adhoc"
"clean_read_MSD.msd_family_202107","pn_numchild_obucb","int","Adhoc"
"clean_read_MSD.msd_family_202107","serv","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","additional_service_data","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","aport","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","qlfyind","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","srvst","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","serv_obucb","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","srvst_obucb","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","serv_ukpn","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","srvst_ukpn","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","dthdt","date","Adhoc"
"clean_read_MSD.msd_family_202107","marst","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pnserv","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pn_additional_service_data","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pn_aport","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pn_qlfyind","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pn_srvst","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pnserv_obucb","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pn_srvst_obucb","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pnserv_ukpn","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pn_srvst_ukpn","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","pn_dthdt","date","Adhoc"
"clean_read_MSD.msd_family_202107","pn_marst","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","problem","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","modified","varchar","Adhoc"
"clean_read_MSD.msd_family_202107","primary_nbr","varchar","Adhoc"
"clean_read_IR.pent_ind_IDI_20171020_RFabling","pent","char","Adhoc"
"clean_read_IR.pent_ind_IDI_20171020_RFabling","anz06_4d","char","Adhoc"
"clean_read_IR.pent_ind_IDI_20171020_RFabling","method","varchar","Adhoc"
"clean_read_IR.pent_ind_IDI_20171020_RFabling","imp_link_strength","float","Adhoc"
"clean_read_IR.pent_ind_IDI_20171020_RFabling","nzsioc_lvl3","char","Adhoc"
"clean_read_IR.pent_ind_IDI_20171020_RFabling","pf_ind","varchar","Adhoc"
"clean_read_IR.pent_ind_IDI_20171020_RFabling","always_private_for_profit","tinyint","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","snz_fml_3_uid","int","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","snz_sex_code","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","pro_code","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","played_provincial_code","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","position1_code","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","position2_code","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","position3_code","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","first_played_year","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","last_played_year","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","years_played_count","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","career_games_count","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","referee_ind","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","ref_matches_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","ref_first_year","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","ref_last_year","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","position_factor_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","age_last_played_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","age_first_played_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","club_exposure_est_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","matches_per_year_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","rep_training_est_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","club_exposure_est_pos_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","rep_exposure_est_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","rep_exposure_est_pos_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","total_exposure_est_nbr","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","coach_ind","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","coach_first_year","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","coach_last_year","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","coach_total_year","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","Rugby_Administrator","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","personality_ind","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","selector_ind","varchar","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","birth_month_nbr","tinyint","Adhoc"
"fml_adhoc_clean.fml_3_rugby_1950_2000","birth_year_nbr","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","snz_ird_uid","int","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_batch_id","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_location_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_processg_dte","int","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_oldstat","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_rtype","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_baldate_dte","int","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_version_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_etype","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_eclass","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_effectiv_dte","int","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_errflag_id","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_errcode1_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_errcode2_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_errcode3_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_errcode4_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_errcode5_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_errcode6_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_nzsic","int","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_anzsic","int","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_indind","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_sector","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_secind","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_sex_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_source_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_benefit","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_salwages","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_withhpay","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_acc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_itbenefi","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_matched_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_dup","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_extra1","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_extra2","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_gri_ind","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_rother_ind","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totfstc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totpaye","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totge","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_tintpaye","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totint","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totimpcr","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_tdivpaye","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totdiv","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_nqtinc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_ttaxtrus","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_tetinc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_ostaxpd","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_osinc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_ttaxpd","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_pttaxcr","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_tpsinlos","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totshsal","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_netrent","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_sempinc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_otherinc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totexp","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_slossbf","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_otlossbf","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_slosscd","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_otlosscd","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_ttxblinc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_u30875","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_u9880","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_expayreb","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_childreb","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totdonpd","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_donreb","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_chkprreb","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_spsavreb","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_othreb","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_totreb","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_grisurch","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_forint_ind","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_partime_ind","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_acclass_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_accprem","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_grifrom_dte","int","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_grito_dte","int","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_grispird_no","char","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_gegri","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_gfpen","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_pttaxinc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_taxoninc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_deemloss","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_incafexp","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_intdiv","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_provinc","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_fsentamt","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_tlosscf","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_slosscf","float","Adhoc"
"clean_read_IR.ir_3_return_92","i3r_otlosscf","float","Adhoc"
"clean_read_MSD.msd_children_202107","snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_children_202107","snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_children_202107","child_snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_children_202107","child_snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_children_202107","serv","varchar","Adhoc"
"clean_read_MSD.msd_children_202107","beg_date","date","Adhoc"
"clean_read_MSD.msd_children_202107","end_date","date","Adhoc"
"clean_read_MSD.msd_children_202107","inpdt","date","Adhoc"
"clean_read_MSD.msd_children_202107","fromdt","date","Adhoc"
"clean_read_MSD.msd_children_202107","todt","date","Adhoc"
"clean_read_MSD.msd_children_202107","chind","varchar","Adhoc"
"clean_read_MSD.msd_children_202107","subsequent_child_flag","varchar","Adhoc"
"clean_read_MSD.msd_children_202107","child_birth_month_nbr","int","Adhoc"
"clean_read_MSD.msd_children_202107","child_birth_year_nbr","int","Adhoc"
"clean_read_MSD.msd_children_202107","child_gender","varchar","Adhoc"
"clean_read_MSD.msd_children_202107","childage","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_uid","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_birth_year_nbr","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_birth_month_nbr","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_related_uid","int","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_related_birth_year_nbr","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_related_birth_month_nbr","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","relationship_freq","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","rel_rank","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_cen_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_dia_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_msd_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_hes_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_sofie_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_add_source_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_chld_not_linked_ind","smallint","Adhoc"
"clean_read_RELATIONSHIP.enduring_relationship_Jun17","snz_related_not_linked_ind","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","snz_ird_uid","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_batch_id","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_location_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_processg_dte","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_oldstat","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_rtype","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_baldate_dte","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_version_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_etype","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_eclass","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_effectiv_dte","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_errflag_id","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_errcode1_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_errcode2_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_errcode3_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_errcode4_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_errcode5_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_errcode6_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_ent","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_nzsic","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_anzsic","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_indind","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_sector","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_secind","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_sex_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_source_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_benefit","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_salwages","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_withhpay","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_acc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_itbenefi","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_matched_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_dup","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_extra1","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_extra2","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_noresind_ind","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_rother_ind","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_nspaye","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_grossns","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totfstc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_othpaye","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totpaye","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totge","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tintpaye","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totint","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totimpcr","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tdivpaye","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totdiv","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tetinc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_ttaxtrus","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_nqtinc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_ostaxpd","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_osinc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tottaxcr","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_pttaxcr","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tpsinlos","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totshsal","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_netrent","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_sempinc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_otherinc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_laqcloss","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_laqcclmd","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totexp","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_slossbf","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_otlossbf","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_slosscd","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_otlosscd","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_ttxblinc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_u30875","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_u9880","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_expayreb","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_childreb","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totdonpd","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_donreb","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_chkprreb","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_spsavreb","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_othreb","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_totreb","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_nssurch","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_forint_ind","char","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_earnprem","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_acclass_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_emplprem","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_nsfrom_dte","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_nsto_dte","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_nsspird_no","int","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_grssns60","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_nsfpen","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_pttaxinc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_taxoninc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_deemloss","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_incafexp","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_intdiv","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_provinc","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_fsentamt","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tlosscf","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_slosscf","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_otlosscf","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tctotdd","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tcearn","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tcclearn","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_tcnocert_no","smallint","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_ir12earn","float","Adhoc"
"clean_read_IR.ir_3_return_93","i3r_ir13earn","float","Adhoc"
"clean_read_MSD.msd_clint_202107","snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_clint_202107","snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_clint_202107","partner_snz_msd_uid","int","Adhoc"
"clean_read_MSD.msd_clint_202107","partner_snz_swn_nbr","int","Adhoc"
"clean_read_MSD.msd_clint_202107","beg_DATE","date","Adhoc"
"clean_read_MSD.msd_clint_202107","end_DATE","date","Adhoc"
"clean_read_MSD.msd_clint_202107","death_month_nbr","int","Adhoc"
"clean_read_MSD.msd_clint_202107","death_year_nbr","int","Adhoc"
"clean_read_MSD.msd_clint_202107","birth_month_nbr","int","Adhoc"
"clean_read_MSD.msd_clint_202107","birth_year_nbr","int","Adhoc"
"clean_read_MSD.msd_clint_202107","ethnc","varchar","Adhoc"
"clean_read_MSD.msd_clint_202107","marst","varchar","Adhoc"
"clean_read_MSD.msd_clint_202107","payday","varchar","Adhoc"
"clean_read_MSD.msd_clint_202107","pstcd","varchar","Adhoc"
"clean_read_MSD.msd_clint_202107","sex","varchar","Adhoc"
"clean_read_IR.pent_ind_IDI_20181020_RFabling","pent","char","Adhoc"
"clean_read_IR.pent_ind_IDI_20181020_RFabling","anz06_4d","char","Adhoc"
"clean_read_IR.pent_ind_IDI_20181020_RFabling","method","varchar","Adhoc"
"clean_read_IR.pent_ind_IDI_20181020_RFabling","imp_link_strength","float","Adhoc"
"clean_read_IR.pent_ind_IDI_20181020_RFabling","nzsioc_lvl3","char","Adhoc"
"clean_read_IR.pent_ind_IDI_20181020_RFabling","pf_ind","varchar","Adhoc"
"clean_read_IR.pent_ind_IDI_20181020_RFabling","always_private_for_profit","tinyint","Adhoc"
"clean_read_MSD.sben","snz_msd_uid","int","Adhoc"
"clean_read_MSD.sben","to_snz_msd_uid","int","Adhoc"
"clean_read_MSD.sben","partner_snz_msd_uid","int","Adhoc"
"clean_read_MSD.sben","partner_to_snz_msd_uid","int","Adhoc"
"clean_read_MSD.sben","serv","varchar","Adhoc"
"clean_read_MSD.sben","beg_date","date","Adhoc"
"clean_read_MSD.sben","end_date","date","Adhoc"
"clean_read_MSD.sben","ACTIVITYC","varchar","Adhoc"
"clean_read_MSD.sben","ADDITIONAL_SERVICE_DATA","varchar","Adhoc"
"clean_read_MSD.sben","AGENTIND","varchar","Adhoc"
"clean_read_MSD.sben","APPDT","date","Adhoc"
"clean_read_MSD.sben","APORT","varchar","Adhoc"
"clean_read_MSD.sben","CAT","varchar","Adhoc"
"clean_read_MSD.sben","COMDT","date","Adhoc"
"clean_read_MSD.sben","COMPLETED","date","Adhoc"
"clean_read_MSD.sben","CPIND","varchar","Adhoc"
"clean_read_MSD.sben","DEBT","varchar","Adhoc"
"clean_read_MSD.sben","DIST","varchar","Adhoc"
"clean_read_MSD.sben","EVIDENCED","date","Adhoc"
"clean_read_MSD.sben","FILER","varchar","Adhoc"
"clean_read_MSD.sben","FREQ","varchar","Adhoc"
"clean_read_MSD.sben","FSBACKDAT","varchar","Adhoc"
"clean_read_MSD.sben","FSEXPIDT","date","Adhoc"
"clean_read_MSD.sben","FSIRDAMT","float","Adhoc"
"clean_read_MSD.sben","FSIRDFREQ","varchar","Adhoc"
"clean_read_MSD.sben","FSIRDXFER","varchar","Adhoc"
"clean_read_MSD.sben","FSNSDT","date","Adhoc"
"clean_read_MSD.sben","FAMSUP","varchar","Adhoc"
"clean_read_MSD.sben","FSPAYEXT","varchar","Adhoc"
"clean_read_MSD.sben","FSPRIMRY","varchar","Adhoc"
"clean_read_MSD.sben","FSSTARTDT","date","Adhoc"
"clean_read_MSD.sben","FSRT","float","Adhoc"
"clean_read_MSD.sben","GIEX","varchar","Adhoc"
"clean_read_MSD.sben","GRANDPARENTIND","varchar","Adhoc"
"clean_read_MSD.sben","INPUTTI","int","Adhoc"
"clean_read_MSD.sben","INQISSDT","date","Adhoc"
"clean_read_MSD.sben","INQRETDT","date","Adhoc"
